0
0
0
1
0
3
1
3
4
4
2
2
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
5
8
7
6
18
14
15
32
38
36
34
41
80
82
81
79
78
78
80
78
78
77
75
75
73
73
72
72
71
71
71
70
68
68
67
67
66
67
66
64
63
62
61
61
61
60
60
59
59
78
85
81
103
103
103
106
105
105
107
107
107
107
107
105
105
106
106
106
106
106
108
107
105
105
104
103
101
103
103
103
103
101
101
100
98
98
98
99
98
98
97
96
95
94
93
87
88
84
84
82
82
82
82
81
81
80
80
78
77
77
77
77
77
77
78
78
76
75
75
75
74
72
74
74
73
72
73
72
73
73
73
74
74
73
73
73
73
74
74
74
73
76
84
95
94
94
90
89
101
96
93
90
90
103
124
126
128
127
126
127
130
129
125
121
116
116
116
107
105
105
98
98
96
93
93
93
91
88
88
87
87
80
80
77
76
75
75
69
68
67
66
66
65
63
63
62
61
61
60
57
56
56
53
52
51
49
49
49
48
48
46
44
43
42
41
40
40
40
37
37
35
34
34
32
31
31
29
29
25
25
24
23
23
23
19
17
9
7
3
22
53
79
84
83
82
80
80
78
75
75
74
73
72
69
70
65
65
63
64
64
55
52
52
52
49
49
49
48
47
46
45
39
6
4
4
4
1
34
72
92
92
92
92
93
93
95
95
94
94
94
94
95
95
95
94
95
96
95
94
97
98
96
96
56
54
57
57
57
58
59
56
56
55
62
62
62
62
57
58
58
58
58
56
57
98
101
104
107
111
95
82
81
80
76
77
76
75
65
66
63
61
61
61
60
60
60
59
57
58
57
58
58
56
57
57
56
54
55
54
55
55
55
55
54
51
49
1
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
